"AgeGroup","BoatClass","Side","Metric","Rate.Bin","Session_Count","Mean","SD"
"U23","M4X","Stbd","SwivelPower","32-36",5,160.4,30.1
"U23","M4X","Stbd","SwivelPower","36-40",24,175.4,32.3
"U23","M4X","Stbd","SwivelPower",">40",1,184.9,27.5
"U23","M4X","Stbd","WorkPcQ1","20",1,11.7,2.4
"U23","M4X","Stbd","WorkPcQ1","20-24",2,12.9,2.3
"U23","M4X","Stbd","WorkPcQ1","24-28",2,12.4,2.6
"U23","M4X","Stbd","WorkPcQ1","28-32",1,12.4,1.5
"U23","M4X","Stbd","WorkPcQ1","32-36",5,15,2.1
"U23","M4X","Stbd","WorkPcQ1","36-40",24,16,2.4
"U23","M4X","Stbd","WorkPcQ1",">40",1,16.6,1.9
"U23","M4X","Stbd","WorkPcQ2","20",1,36.6,4.2
"U23","M4X","Stbd","WorkPcQ2","20-24",2,37.2,4
"U23","M4X","Stbd","WorkPcQ2","24-28",2,37.6,6.6
"U23","M4X","Stbd","WorkPcQ2","28-32",1,37.9,5.6
"U23","M4X","Stbd","WorkPcQ2","32-36",5,39.3,3.5
"U23","M4X","Stbd","WorkPcQ2","36-40",24,38.8,3.3
"U23","M4X","Stbd","WorkPcQ2",">40",1,39.4,4
"U23","M4X","Stbd","WorkPcQ3","20",1,39.1,4.1
"U23","M4X","Stbd","WorkPcQ3","20-24",2,38.4,3.4
"U23","M4X","Stbd","WorkPcQ3","24-28",2,39.2,4
"U23","M4X","Stbd","WorkPcQ3","28-32",1,38.4,2.2
"U23","M4X","Stbd","WorkPcQ3","32-36",5,35.6,2.9
"U23","M4X","Stbd","WorkPcQ3","36-40",24,35.3,2.8
"U23","M4X","Stbd","WorkPcQ3",">40",1,33.6,3
"U23","M4X","Stbd","WorkPcQ4","20",1,12.6,2.6
"U23","M4X","Stbd","WorkPcQ4","20-24",2,11.5,3.1
"U23","M4X","Stbd","WorkPcQ4","24-28",2,10.8,4.5
"U23","M4X","Stbd","WorkPcQ4","28-32",1,11.3,4.5
"U23","M4X","Stbd","WorkPcQ4","32-36",5,10.1,2.1
"U23","M4X","Stbd","WorkPcQ4","36-40",24,9.9,2.6
"U23","M4X","Stbd","WorkPcQ4",">40",1,10.3,1.4
"U23","M8+","Port","Angle07F","32-36",1,-35.7,3.1
"U23","M8+","Port","AngleMaxF","32-36",1,-17.6,4
"U23","M8+","Port","CatchAngle","32-36",1,-55,2.8
"U23","M8+","Port","CatchSlip","32-36",1,9.8,2.2
"U23","M8+","Port","DriveStartT","32-36",1,47.9,4.1
"U23","M8+","Port","DriveTime","32-36",1,0.8,0.1
"U23","M8+","Port","EffectiveLength","32-36",1,70.8,3.5
"U23","M8+","Port","FinishAngle","32-36",1,33.1,3
"U23","M8+","Port","FinishSlip","32-36",1,7.6,2.2
"U23","M8+","Port","Length","32-36",1,88.2,3.9
"U23","M8+","Port","MaxForcePc","32-36",1,42,5.6
"U23","M8+","Port","RecoveryTime","32-36",1,1,0.1
"U23","M8+","Port","SwivelPower","32-36",1,362.1,74.6
"U23","M8+","Port","WorkPcQ1","32-36",1,14.5,2.3
"U23","M8+","Port","WorkPcQ2","32-36",1,40,3.7
"U23","M8+","Port","WorkPcQ3","32-36",1,33.3,4.3
"U23","M8+","Port","WorkPcQ4","32-36",1,12.2,2
"U23","M8+","Stbd","Angle07F","32-36",1,-34.8,6.5
"U23","M8+","Stbd","AngleMaxF","32-36",1,-14.1,11.3
"U23","M8+","Stbd","CatchAngle","32-36",1,-56,3.7
"U23","M8+","Stbd","CatchSlip","32-36",1,9.5,4.4
"U23","M8+","Stbd","DriveStartT","32-36",1,48.8,3.2
"U23","M8+","Stbd","DriveTime","32-36",1,0.8,0.1
"U23","M8+","Stbd","EffectiveLength","32-36",1,69.1,5.3
"U23","M8+","Stbd","FinishAngle","32-36",1,32,3.2
"U23","M8+","Stbd","FinishSlip","32-36",1,9.3,3.1
"U23","M8+","Stbd","Length","32-36",1,88,4.9
"U23","M8+","Stbd","MaxForcePc","32-36",1,46.7,13.5
"U23","M8+","Stbd","RecoveryTime","32-36",1,1,0.1
"U23","M8+","Stbd","SwivelPower","32-36",1,354.6,72.3
"U23","M8+","Stbd","WorkPcQ1","32-36",1,15.3,5.1
"U23","M8+","Stbd","WorkPcQ2","32-36",1,37.7,4.4
"U23","M8+","Stbd","WorkPcQ3","32-36",1,35.3,6.3
"U23","M8+","Stbd","WorkPcQ4","32-36",1,11.7,3.1
"U23","W1X","Port","Angle07F","<20",1,-46.2,3.3
"U23","W1X","Port","Angle07F","20",1,-40.9,4.5
"U23","W1X","Port","Angle07F","20-24",4,-45.9,2.8
"U23","W1X","Port","Angle07F","24-28",21,-47.2,3.2
"U23","W1X","Port","Angle07F","28-32",21,-47.7,3.7
"U23","W1X","Port","Angle07F","32-36",12,-50.4,2.6
"U23","W1X","Port","Angle07F","36-40",3,-40.5,15.6
"U23","W1X","Port","Angle07F",">40",3,-28,17.8
"U23","W1X","Port","AngleMaxF","<20",1,-31.1,5.5
"U23","W1X","Port","AngleMaxF","20",1,-14.2,7.1
"U23","W1X","Port","AngleMaxF","20-24",4,-25.9,8.1
"U23","W1X","Port","AngleMaxF","24-28",21,-22.6,8.7
"U23","W1X","Port","AngleMaxF","28-32",21,-24.7,10.5
"U23","W1X","Port","AngleMaxF","32-36",12,-32.3,6.9
"U23","W1X","Port","AngleMaxF","36-40",3,-18.4,18.4
"U23","W1X","Port","AngleMaxF",">40",3,-5.7,19.7
"U23","W1X","Port","CatchAngle","<20",1,-61.5,1.9
"U23","W1X","Port","CatchAngle","20",1,-61,2.6
"U23","W1X","Port","CatchAngle","20-24",4,-61.8,3.1
"U23","W1X","Port","CatchAngle","24-28",21,-62.6,5.1
"U23","W1X","Port","CatchAngle","28-32",21,-63.1,3.7
"U23","W1X","Port","CatchAngle","32-36",12,-64.5,2.6
"U23","W1X","Port","CatchAngle","36-40",3,-53.2,17.3
"U23","W1X","Port","CatchAngle",">40",3,-39.1,21.3
"U23","W1X","Port","CatchSlip","<20",1,10.8,3.3
"U23","W1X","Port","CatchSlip","20",1,16.2,6.1
"U23","W1X","Port","CatchSlip","20-24",4,10.6,2.8
"U23","W1X","Port","CatchSlip","24-28",21,11.2,3.5
"U23","W1X","Port","CatchSlip","28-32",21,10.7,2.6
"U23","W1X","Port","CatchSlip","32-36",12,8.8,1.2
"U23","W1X","Port","CatchSlip","36-40",3,6.3,2
"U23","W1X","Port","CatchSlip",">40",3,5.5,1.5
"U23","W1X","Port","DriveStartT","<20",1,61.1,2.5
"U23","W1X","Port","DriveStartT","20",1,56.9,3.8
"U23","W1X","Port","DriveStartT","20-24",4,57.8,3.1
"U23","W1X","Port","DriveStartT","24-28",21,59.5,3.3
"U23","W1X","Port","DriveStartT","28-32",21,58.7,2.7
"U23","W1X","Port","DriveStartT","32-36",12,54,2.6
"U23","W1X","Port","DriveStartT","36-40",3,52.2,6.8
"U23","W1X","Port","DriveStartT",">40",3,49.4,6.6
"U23","W1X","Port","DriveTime","<20",1,1.3,0.1
"U23","W1X","Port","DriveTime","20",1,1.2,0
"U23","W1X","Port","DriveTime","20-24",4,1.2,0
"U23","W1X","Port","DriveTime","24-28",21,1.2,0.1
"U23","W1X","Port","DriveTime","28-32",21,1.1,0.1
"U23","W1X","Port","DriveTime","32-36",12,1,0
"U23","W1X","Port","DriveTime","36-40",3,0.9,0
"U23","W1X","Port","DriveTime",">40",3,0.8,0.1
"U23","W1X","Port","EffectiveLength","<20",1,74.5,5
"U23","W1X","Port","EffectiveLength","20",1,70.1,9.3
"U23","W1X","Port","EffectiveLength","20-24",4,67.2,8
"U23","W1X","Port","EffectiveLength","24-28",21,79.1,7.1
"U23","W1X","Port","EffectiveLength","28-32",21,79.5,5.8
"U23","W1X","Port","EffectiveLength","32-36",12,79.2,5
"U23","W1X","Port","EffectiveLength","36-40",3,78.9,4.7
"U23","W1X","Port","EffectiveLength",">40",3,78.8,4.8
"U23","W1X","Port","FinishAngle","<20",1,39.9,1
"U23","W1X","Port","FinishAngle","20",1,40.6,1.3
"U23","W1X","Port","FinishAngle","20-24",4,40.6,3.4
"U23","W1X","Port","FinishAngle","24-28",21,44.1,4.9
"U23","W1X","Port","FinishAngle","28-32",21,43,2.9
"U23","W1X","Port","FinishAngle","32-36",12,37.6,2.6
"U23","W1X","Port","FinishAngle","36-40",3,47.4,15.6
"U23","W1X","Port","FinishAngle",">40",3,57.7,15.7
"U23","W1X","Port","FinishSlip","<20",1,16,2.3
"U23","W1X","Port","FinishSlip","20",1,15.2,1.5
"U23","W1X","Port","FinishSlip","20-24",4,24.5,5.6
"U23","W1X","Port","FinishSlip","24-28",21,16.3,5.5
"U23","W1X","Port","FinishSlip","28-32",21,15.8,4
"U23","W1X","Port","FinishSlip","32-36",12,14.1,3.2
"U23","W1X","Port","FinishSlip","36-40",3,10.7,3.9
"U23","W1X","Port","FinishSlip",">40",3,8,3.2
"U23","W1X","Port","Length","<20",1,101.4,2.3
"U23","W1X","Port","Length","20",1,101.5,3.4
"U23","W1X","Port","Length","20-24",4,102.3,3.5
"U23","W1X","Port","Length","24-28",21,106.7,3.4
"U23","W1X","Port","Length","28-32",21,106.1,4.1
"U23","W1X","Port","Length","32-36",12,102.1,4
"U23","W1X","Port","Length","36-40",3,96.5,7.1
"U23","W1X","Port","Length",">40",3,92.9,7.8
"U23","W1X","Port","MaxForcePc","<20",1,30.2,5.3
"U23","W1X","Port","MaxForcePc","20",1,46,6.4
"U23","W1X","Port","MaxForcePc","20-24",4,35,6
"U23","W1X","Port","MaxForcePc","24-28",21,37.3,7
"U23","W1X","Port","MaxForcePc","28-32",21,36.1,9.7
"U23","W1X","Port","MaxForcePc","32-36",12,31.5,6.2
"U23","W1X","Port","MaxForcePc","36-40",3,33.4,4.2
"U23","W1X","Port","MaxForcePc",">40",3,34.3,4
"U23","W1X","Port","RecoveryTime","<20",1,1.7,0.1
"U23","W1X","Port","RecoveryTime","20",1,1.7,0.1
"U23","W1X","Port","RecoveryTime","20-24",4,1.3,0.1
"U23","W1X","Port","RecoveryTime","24-28",21,1.1,0.1
"U23","W1X","Port","RecoveryTime","28-32",21,1,0.1
"U23","W1X","Port","RecoveryTime","32-36",12,0.8,0.1
"U23","W1X","Port","RecoveryTime","36-40",3,0.7,0
"U23","W1X","Port","RecoveryTime",">40",3,0.6,0
"U23","W1X","Port","SwivelPower","<20",1,71.8,9.3
"U23","W1X","Port","SwivelPower","20",1,71.2,12.1
"U23","W1X","Port","SwivelPower","20-24",4,86.1,12.3
"U23","W1X","Port","SwivelPower","24-28",21,98,12.5
"U23","W1X","Port","SwivelPower","28-32",21,107.4,15.7
"U23","W1X","Port","SwivelPower","32-36",12,119,25.1
"U23","W1X","Port","SwivelPower","36-40",3,179.3,26.7
"U23","W1X","Port","SwivelPower",">40",3,192.7,24.6
"U23","W1X","Port","WorkPcQ1","<20",1,18.5,2.9
"U23","W1X","Port","WorkPcQ1","20",1,14.6,1.5
"U23","W1X","Port","WorkPcQ1","20-24",4,18.7,1.8
"U23","W1X","Port","WorkPcQ1","24-28",21,18,3.2
"U23","W1X","Port","WorkPcQ1","28-32",21,17.9,2.1
"U23","W1X","Port","WorkPcQ1","32-36",12,20.6,2.9
"U23","W1X","Port","WorkPcQ1","36-40",3,21.8,3.8
"U23","W1X","Port","WorkPcQ1",">40",3,24.3,3.4
"U23","W1X","Port","WorkPcQ2","<20",1,41.9,2.3
"U23","W1X","Port","WorkPcQ2","20",1,38.5,1.5
"U23","W1X","Port","WorkPcQ2","20-24",4,41.2,2.4
"U23","W1X","Port","WorkPcQ2","24-28",21,38.7,2.2
"U23","W1X","Port","WorkPcQ2","28-32",21,38.5,2.6
"U23","W1X","Port","WorkPcQ2","32-36",12,40.4,1.5
"U23","W1X","Port","WorkPcQ2","36-40",3,39.9,1.3
"U23","W1X","Port","WorkPcQ2",">40",3,40.2,1.3
"U23","W1X","Port","WorkPcQ3","<20",1,31.6,2
"U23","W1X","Port","WorkPcQ3","20",1,37.6,1.9
"U23","W1X","Port","WorkPcQ3","20-24",4,31.5,1.9
"U23","W1X","Port","WorkPcQ3","24-28",21,34.1,2.1
"U23","W1X","Port","WorkPcQ3","28-32",21,34.7,1.8
"U23","W1X","Port","WorkPcQ3","32-36",12,30,2.9
"U23","W1X","Port","WorkPcQ3","36-40",3,30.5,3.4
"U23","W1X","Port","WorkPcQ3",">40",3,28.1,3.4
"U23","W1X","Port","WorkPcQ4","<20",1,8.1,1.5
"U23","W1X","Port","WorkPcQ4","20",1,9.3,1.1
"U23","W1X","Port","WorkPcQ4","20-24",4,8.6,1.5
"U23","W1X","Port","WorkPcQ4","24-28",21,9.2,3
"U23","W1X","Port","WorkPcQ4","28-32",21,9,2.2
"U23","W1X","Port","WorkPcQ4","32-36",12,9.1,1.7
"U23","W1X","Port","WorkPcQ4","36-40",3,7.7,1.1
"U23","W1X","Port","WorkPcQ4",">40",3,7.5,1
"U23","W1X","Stbd","Angle07F","<20",1,-46.5,3.5
"U23","W1X","Stbd","Angle07F","20",1,-45.3,5
"U23","W1X","Stbd","Angle07F","20-24",4,-47.4,2.3
"U23","W1X","Stbd","Angle07F","24-28",18,-48.1,4
"U23","W1X","Stbd","Angle07F","28-32",21,-49.3,5.5
"U23","W1X","Stbd","Angle07F","32-36",12,-48.2,3.4
"U23","W1X","Stbd","Angle07F","36-40",3,-62.6,11.3
"U23","W1X","Stbd","Angle07F",">40",3,-69.2,9.8
"U23","W1X","Stbd","AngleMaxF","<20",1,-30.7,6.6
"U23","W1X","Stbd","AngleMaxF","20",1,-17.4,4.2
"U23","W1X","Stbd","AngleMaxF","20-24",4,-27.2,6.4
"U23","W1X","Stbd","AngleMaxF","24-28",18,-19.6,8.6
"U23","W1X","Stbd","AngleMaxF","28-32",21,-24.2,12.3
"U23","W1X","Stbd","AngleMaxF","32-36",12,-27.6,9.2
"U23","W1X","Stbd","AngleMaxF","36-40",3,-34.4,13.8
"U23","W1X","Stbd","AngleMaxF",">40",3,-40.5,11.8
"U23","W1X","Stbd","CatchAngle","<20",1,-60.9,1.8
"U23","W1X","Stbd","CatchAngle","20",1,-66,2.3
"U23","W1X","Stbd","CatchAngle","20-24",4,-63.7,2.8
"U23","W1X","Stbd","CatchAngle","24-28",18,-53.6,25.7
"U23","W1X","Stbd","CatchAngle","28-32",21,-65.5,2.7
"U23","W1X","Stbd","CatchAngle","32-36",12,-63.5,2.3
"U23","W1X","Stbd","CatchAngle","36-40",3,-72.2,12.1
"U23","W1X","Stbd","CatchAngle",">40",3,-78.9,10.8
"U23","W1X","Stbd","CatchSlip","<20",1,11.1,4
"U23","W1X","Stbd","CatchSlip","20",1,14.5,3.7
"U23","W1X","Stbd","CatchSlip","20-24",4,10.2,2.2
"U23","W1X","Stbd","CatchSlip","24-28",18,10.2,6.1
"U23","W1X","Stbd","CatchSlip","28-32",21,10.5,3.4
"U23","W1X","Stbd","CatchSlip","32-36",12,10.1,2
"U23","W1X","Stbd","CatchSlip","36-40",3,6,1.9
"U23","W1X","Stbd","CatchSlip",">40",3,5.4,1.7
"U23","W1X","Stbd","DriveStartT","<20",1,61.7,3.3
"U23","W1X","Stbd","DriveStartT","20",1,57.8,2.6
"U23","W1X","Stbd","DriveStartT","20-24",4,57.8,3
"U23","W1X","Stbd","DriveStartT","24-28",18,58.3,3
"U23","W1X","Stbd","DriveStartT","28-32",21,57.9,2.8
"U23","W1X","Stbd","DriveStartT","32-36",12,53.1,2.4
"U23","W1X","Stbd","DriveStartT","36-40",3,51.5,7
"U23","W1X","Stbd","DriveStartT",">40",3,49,6.6
"U23","W1X","Stbd","DriveTime","<20",1,1.3,0
"U23","W1X","Stbd","DriveTime","20",1,1.2,0
"U23","W1X","Stbd","DriveTime","20-24",4,1.2,0.1
"U23","W1X","Stbd","DriveTime","24-28",18,1.2,0
"U23","W1X","Stbd","DriveTime","28-32",21,1.1,0.1
"U23","W1X","Stbd","DriveTime","32-36",12,1,0.1
"U23","W1X","Stbd","DriveTime","36-40",3,0.9,0
"U23","W1X","Stbd","DriveTime",">40",3,0.9,0.1
"U23","W1X","Stbd","EffectiveLength","<20",1,75.8,9
"U23","W1X","Stbd","EffectiveLength","20",1,74.8,6.5
"U23","W1X","Stbd","EffectiveLength","20-24",4,71.1,11
"U23","W1X","Stbd","EffectiveLength","24-28",18,65.5,32.3
"U23","W1X","Stbd","EffectiveLength","28-32",21,80.1,6
"U23","W1X","Stbd","EffectiveLength","32-36",12,78.2,6.8
"U23","W1X","Stbd","EffectiveLength","36-40",3,81.4,4.6
"U23","W1X","Stbd","EffectiveLength",">40",3,82.1,4.1
"U23","W1X","Stbd","FinishAngle","<20",1,41.8,1.8
"U23","W1X","Stbd","FinishAngle","20",1,41.3,1.2
"U23","W1X","Stbd","FinishAngle","20-24",4,41.4,2.3
"U23","W1X","Stbd","FinishAngle","24-28",18,34.7,17
"U23","W1X","Stbd","FinishAngle","28-32",21,42.2,2.6
"U23","W1X","Stbd","FinishAngle","32-36",12,39,3
"U23","W1X","Stbd","FinishAngle","36-40",3,27.3,13.8
"U23","W1X","Stbd","FinishAngle",">40",3,17.5,12.9
"U23","W1X","Stbd","FinishSlip","<20",1,15.8,5.2
"U23","W1X","Stbd","FinishSlip","20",1,18.1,1.8
"U23","W1X","Stbd","FinishSlip","20-24",4,23.8,7.6
"U23","W1X","Stbd","FinishSlip","24-28",18,12.6,8.3
"U23","W1X","Stbd","FinishSlip","28-32",21,17,4.6
"U23","W1X","Stbd","FinishSlip","32-36",12,14.2,3.1
"U23","W1X","Stbd","FinishSlip","36-40",3,12,5.1
"U23","W1X","Stbd","FinishSlip",">40",3,8.9,4.3
"U23","W1X","Stbd","Length","<20",1,102.7,2.7
"U23","W1X","Stbd","Length","20",1,107.4,3
"U23","W1X","Stbd","Length","20-24",4,105.1,4.3
"U23","W1X","Stbd","Length","24-28",18,88.2,42.6
"U23","W1X","Stbd","Length","28-32",21,107.7,3.6
"U23","W1X","Stbd","Length","32-36",12,102.5,4.5
"U23","W1X","Stbd","Length","36-40",3,99.4,7
"U23","W1X","Stbd","Length",">40",3,96.4,7
"U23","W1X","Stbd","MaxForcePc","<20",1,29.5,6.3
"U23","W1X","Stbd","MaxForcePc","20",1,45.2,3.5
"U23","W1X","Stbd","MaxForcePc","20-24",4,34.6,6.5
"U23","W1X","Stbd","MaxForcePc","24-28",18,42.4,7.8
"U23","W1X","Stbd","MaxForcePc","28-32",21,38.4,10.9
"U23","W1X","Stbd","MaxForcePc","32-36",12,34.9,8.3
"U23","W1X","Stbd","MaxForcePc","36-40",3,38.9,7.8
"U23","W1X","Stbd","MaxForcePc",">40",3,40.4,5.8
"U23","W1X","Stbd","RecoveryTime","<20",1,1.7,0.1
"U23","W1X","Stbd","RecoveryTime","20",1,1.7,0.1
"U23","W1X","Stbd","RecoveryTime","20-24",4,1.3,0.1
"U23","W1X","Stbd","RecoveryTime","24-28",18,1.1,0.1
"U23","W1X","Stbd","RecoveryTime","28-32",21,1,0.1
"U23","W1X","Stbd","RecoveryTime","32-36",12,0.8,0.1
"U23","W1X","Stbd","RecoveryTime","36-40",3,0.7,0
"U23","W1X","Stbd","RecoveryTime",">40",3,0.6,0.1
"U23","W1X","Stbd","SwivelPower","<20",1,67.2,15.1
"U23","W1X","Stbd","SwivelPower","20",1,74.3,8.5
"U23","W1X","Stbd","SwivelPower","20-24",4,90.6,15.7
"U23","W1X","Stbd","SwivelPower","24-28",18,83,41
"U23","W1X","Stbd","SwivelPower","28-32",21,108.6,20.2
"U23","W1X","Stbd","SwivelPower","32-36",12,121.2,24.2
"U23","W1X","Stbd","SwivelPower","36-40",3,156.9,20.6
"U23","W1X","Stbd","SwivelPower",">40",3,159.2,20.1
"U23","W1X","Stbd","WorkPcQ1","<20",1,19.9,3.6
"U23","W1X","Stbd","WorkPcQ1","20",1,14.8,1.6
"U23","W1X","Stbd","WorkPcQ1","20-24",4,18.6,2.2
"U23","W1X","Stbd","WorkPcQ1","24-28",18,16.2,2.1
"U23","W1X","Stbd","WorkPcQ1","28-32",21,17.7,2.5
"U23","W1X","Stbd","WorkPcQ1","32-36",12,17.9,1.8
"U23","W1X","Stbd","WorkPcQ1","36-40",3,16.2,5
"U23","W1X","Stbd","WorkPcQ1",">40",3,13.7,4.3
"U23","W1X","Stbd","WorkPcQ2","<20",1,40.4,3
"U23","W1X","Stbd","WorkPcQ2","20",1,40.5,1.2
"U23","W1X","Stbd","WorkPcQ2","20-24",4,40.7,2.8
"U23","W1X","Stbd","WorkPcQ2","24-28",18,38.1,2.2
"U23","W1X","Stbd","WorkPcQ2","28-32",21,38.9,2
"U23","W1X","Stbd","WorkPcQ2","32-36",12,39.1,1.4
"U23","W1X","Stbd","WorkPcQ2","36-40",3,37.1,3
"U23","W1X","Stbd","WorkPcQ2",">40",3,36,2.4
"U23","W1X","Stbd","WorkPcQ3","<20",1,31.2,2.4
"U23","W1X","Stbd","WorkPcQ3","20",1,36.7,1.8
"U23","W1X","Stbd","WorkPcQ3","20-24",4,31.1,2.8
"U23","W1X","Stbd","WorkPcQ3","24-28",18,35.4,2.5
"U23","W1X","Stbd","WorkPcQ3","28-32",21,35.1,2.1
"U23","W1X","Stbd","WorkPcQ3","32-36",12,34.3,1.6
"U23","W1X","Stbd","WorkPcQ3","36-40",3,35.8,3.2
"U23","W1X","Stbd","WorkPcQ3",">40",3,36.7,2.6
"U23","W1X","Stbd","WorkPcQ4","<20",1,8.6,3.4
"U23","W1X","Stbd","WorkPcQ4","20",1,8,0.9
"U23","W1X","Stbd","WorkPcQ4","20-24",4,9.6,2.6
"U23","W1X","Stbd","WorkPcQ4","24-28",18,10.3,2.2
"U23","W1X","Stbd","WorkPcQ4","28-32",21,8.3,2.2
"U23","W1X","Stbd","WorkPcQ4","32-36",12,8.7,1.6
"U23","W1X","Stbd","WorkPcQ4","36-40",3,10.9,4.9
"U23","W1X","Stbd","WorkPcQ4",">40",3,13.6,4.1
"U23","W2-","Port","Angle07F","<20",1,-32.7,1.9
"U23","W2-","Port","Angle07F","20",4,-33.1,2.3
"U23","W2-","Port","Angle07F","20-24",4,-38.7,2.1
"U23","W2-","Port","Angle07F","24-28",17,-37.6,2.5
"U23","W2-","Port","Angle07F","28-32",24,-35.5,2.7
"U23","W2-","Port","Angle07F","32-36",23,-33.2,3.8
"U23","W2-","Port","Angle07F","36-40",7,-37.8,2.7
"U23","W2-","Port","Angle07F",">40",1,-31.9,6.9
"U23","W2-","Port","AngleMaxF","<20",1,-15.8,2.7
"U23","W2-","Port","AngleMaxF","20",4,-15.7,3.1
"U23","W2-","Port","AngleMaxF","20-24",4,-18.1,3.9
"U23","W2-","Port","AngleMaxF","24-28",17,-18,5.3
"U23","W2-","Port","AngleMaxF","28-32",24,-17.2,3.4
"U23","W2-","Port","AngleMaxF","32-36",23,-16,3.3
"U23","W2-","Port","AngleMaxF","36-40",7,-18.5,3.3
"U23","W2-","Port","AngleMaxF",">40",1,-15,4.7
"U23","W2-","Port","CatchAngle","<20",1,-49.8,1
"U23","W2-","Port","CatchAngle","20",4,-52.3,2.9
"U23","W2-","Port","CatchAngle","20-24",4,-52.8,1.9
"U23","W2-","Port","CatchAngle","24-28",17,-52.3,2.2
"U23","W2-","Port","CatchAngle","28-32",24,-51,2.7
"U23","W2-","Port","CatchAngle","32-36",23,-51.5,2.5
"U23","W2-","Port","CatchAngle","36-40",7,-51.9,2.2
"U23","W2-","Port","CatchAngle",">40",1,-45.9,6.7
"U23","W2-","Port","CatchSlip","<20",1,10.8,1.1
"U23","W2-","Port","CatchSlip","20",4,11.8,2.5
"U23","W2-","Port","CatchSlip","20-24",4,8.8,1.3
"U23","W2-","Port","CatchSlip","24-28",17,9.3,1.7
"U23","W2-","Port","CatchSlip","28-32",24,9.3,2.5
"U23","W2-","Port","CatchSlip","32-36",23,8,3
"U23","W2-","Port","CatchSlip","36-40",7,9.2,2.5
"U23","W2-","Port","CatchSlip",">40",1,5.1,1.6
"U23","W2-","Port","DriveStartT","<20",1,60.2,2.2
"U23","W2-","Port","DriveStartT","20",4,61.3,2.5
"U23","W2-","Port","DriveStartT","20-24",4,58.1,3.4
"U23","W2-","Port","DriveStartT","24-28",17,57.7,2.1
"U23","W2-","Port","DriveStartT","28-32",24,55.5,2.6
"U23","W2-","Port","DriveStartT","32-36",23,52,2.5
"U23","W2-","Port","DriveStartT","36-40",7,48.2,1.9
"U23","W2-","Port","DriveStartT",">40",1,48.8,9.5
"U23","W2-","Port","DriveTime","<20",1,1.2,0
"U23","W2-","Port","DriveTime","20",4,1.2,0.1
"U23","W2-","Port","DriveTime","20-24",4,1.1,0
"U23","W2-","Port","DriveTime","24-28",17,1.1,0.1
"U23","W2-","Port","DriveTime","28-32",24,1,0
"U23","W2-","Port","DriveTime","32-36",23,0.9,0.1
"U23","W2-","Port","DriveTime","36-40",7,0.9,0
"U23","W2-","Port","DriveTime",">40",1,0.8,0
"U23","W2-","Port","EffectiveLength","<20",1,59.7,1.8
"U23","W2-","Port","EffectiveLength","20",4,62.5,3.5
"U23","W2-","Port","EffectiveLength","20-24",4,63.1,2.1
"U23","W2-","Port","EffectiveLength","24-28",17,63.8,3
"U23","W2-","Port","EffectiveLength","28-32",24,60.8,3.6
"U23","W2-","Port","EffectiveLength","32-36",23,65.5,4.2
"U23","W2-","Port","EffectiveLength","36-40",7,65.4,2.8
"U23","W2-","Port","EffectiveLength",">40",1,62.3,6.9
"U23","W2-","Port","FinishAngle","<20",1,35.2,0.6
"U23","W2-","Port","FinishAngle","20",4,33.3,2.3
"U23","W2-","Port","FinishAngle","20-24",4,32.5,1.9
"U23","W2-","Port","FinishAngle","24-28",17,31.8,2.6
"U23","W2-","Port","FinishAngle","28-32",24,32.6,2.4
"U23","W2-","Port","FinishAngle","32-36",23,32,4.5
"U23","W2-","Port","FinishAngle","36-40",7,33,3.6
"U23","W2-","Port","FinishAngle",">40",1,28.7,1.5
"U23","W2-","Port","FinishSlip","<20",1,14.4,1
"U23","W2-","Port","FinishSlip","20",4,11.4,2.9
"U23","W2-","Port","FinishSlip","20-24",4,13.3,2.8
"U23","W2-","Port","FinishSlip","24-28",17,11,3.1
"U23","W2-","Port","FinishSlip","28-32",24,13.4,3.2
"U23","W2-","Port","FinishSlip","32-36",23,9.9,3.4
"U23","W2-","Port","FinishSlip","36-40",7,10.3,2.9
"U23","W2-","Port","FinishSlip",">40",1,7.1,1.7
"U23","W2-","Port","Length","<20",1,84.9,1.2
"U23","W2-","Port","Length","20",4,85.6,2
"U23","W2-","Port","Length","20-24",4,85.2,2.4
"U23","W2-","Port","Length","24-28",17,84.1,2.1
"U23","W2-","Port","Length","28-32",24,83.6,2.7
"U23","W2-","Port","Length","32-36",23,83.4,5.9
"U23","W2-","Port","Length","36-40",7,84.9,4.2
"U23","W2-","Port","Length",">40",1,74.5,6.8
"U23","W2-","Port","MaxForcePc","<20",1,39.8,2.9
"U23","W2-","Port","MaxForcePc","20",4,42.4,4.4
"U23","W2-","Port","MaxForcePc","20-24",4,40.5,4.2
"U23","W2-","Port","MaxForcePc","24-28",17,40.6,5.8
"U23","W2-","Port","MaxForcePc","28-32",24,40.4,4.9
"U23","W2-","Port","MaxForcePc","32-36",23,42.3,4.2
"U23","W2-","Port","MaxForcePc","36-40",7,39.1,3.2
"U23","W2-","Port","MaxForcePc",">40",1,41.1,1.3
